year,id,undergrad_men,undergrad_women,undergrad,graduate_men,graduate_women,graduate,total_men,total_women,total,cat,school,undergrad_ratio,graduate_ratio,total_ratio,undergrad_men_percentage_of_declared,undergrad_women_percentage_of_declared,undergrad_percentage_of_declared,graduate_men_percentage_of_declared,graduate_women_percentage_of_declared,graduate_percentage_of_declared,total_men_percentage_of_declared,total_women_percentage_of_declared,total_percentage_of_declared
1985,engr,0,0,0,7,3,10,9,3,12,engr,school_engr,1,2.333333333,3,0,0,0,0.001686341,0.001820388,0.001724435,0.001385895,0.000949367,0.001243008
1985,engr_es,0,0,0,67,9,76,95,12,107,engr,school_engr,1,7.444444444,7.916666667,0,0,0,0.016140689,0.005461165,0.013105708,0.014628888,0.003797468,0.011083489
1985,genengr,27,8,35,0,0,0,27,8,35,engr,school_engr,3.375,1,3.375,0.014778325,0.006289308,0.011293966,0,0,0,0.004157684,0.002531646,0.00362544
1985,ie,110,59,169,69,19,88,181,79,260,engr,school_engr,1.86440678,3.631578947,2.291139241,0.060207991,0.046383648,0.054533721,0.016622501,0.011529126,0.01517503,0.027871882,0.025,0.026931842
1985,matsci,0,3,3,101,32,133,115,38,153,engr,school_engr,0,3.15625,3.026315789,0,0.002358491,0.000968054,0.024331486,0.019417476,0.022934989,0.017708654,0.012025316,0.015848353
1985,me,129,32,161,338,34,372,502,68,570,engr,school_engr,4.03125,9.941176471,7.382352941,0.070607553,0.025157233,0.051952243,0.081426162,0.020631068,0.064148991,0.077302125,0.021518987,0.059042884
1985,opsres,0,0,0,82,30,112,87,30,117,math,school_engr,1,2.733333333,2.9,0,0,0,0.019754276,0.018203883,0.019313675,0.013396982,0.009493671,0.012119329
1985,school_hs,1270,1085,2355,854,504,1358,2316,1721,4037,dept,dept,1.170506912,1.694444444,1.345729227,0.695128626,0.852987421,0.759922556,0.205733558,0.305825243,0.234178307,0.356636896,0.544620253,0.418168635
1985,aaas,1,1,2,0,0,0,1,1,2,hum,school_hs,1,1,1,0.000547345,0.000786164,0.000645369,0,0,0,0.000153988,0.000316456,0.000207168
1985,amstud,9,8,17,0,0,0,9,8,17,hum,school_hs,1.125,1,1.125,0.004926108,0.006289308,0.005485641,0,0,0,0.001385895,0.002531646,0.001760928
1985,anthro,13,20,33,15,17,32,32,44,76,socsci,school_hs,0.65,0.882352941,0.727272727,0.00711549,0.01572327,0.010648596,0.003613587,0.010315534,0.005518193,0.004927626,0.013924051,0.007872385
1985,appphys,0,0,0,110,13,123,123,14,137,physci,school_hs,1,8.461538462,8.785714286,0,0,0,0.026499639,0.00788835,0.021210554,0.018940561,0.00443038,0.014191009
1985,art,16,31,47,8,12,20,29,47,76,hum,school_hs,0.516129032,0.666666667,0.617021277,0.008757526,0.024371069,0.015166183,0.001927246,0.007281553,0.00344887,0.004465661,0.014873418,0.007872385
1985,chinese,1,1,2,3,6,9,7,9,16,hum,school_hs,1,0.5,0.777777778,0.000547345,0.000786164,0.000645369,0.000722717,0.003640777,0.001551992,0.001077918,0.002848101,0.001657344
1985,japanese,1,1,2,1,7,8,3,8,11,hum,school_hs,1,0.142857143,0.375,0.000547345,0.000786164,0.000645369,0.000240906,0.004247573,0.001379548,0.000461965,0.002531646,0.001139424
1985,bio,142,104,246,50,38,88,207,153,360,physci,school_hs,1.365384615,1.315789474,1.352941176,0.077723043,0.081761006,0.079380445,0.01204529,0.023058252,0.01517503,0.031875577,0.048417722,0.037290242
1985,chem,20,13,33,116,35,151,144,53,197,physci,school_hs,1.538461538,3.314285714,2.716981132,0.010946907,0.010220126,0.010648596,0.027945073,0.021237864,0.026038972,0.022174315,0.016772152,0.020406049
1985,classics,7,4,11,5,12,17,12,19,31,hum,school_hs,1.75,0.416666667,0.631578947,0.003831418,0.003144654,0.003549532,0.001204529,0.007281553,0.00293154,0.00184786,0.006012658,0.003211104
1985,comm,23,43,66,24,36,60,54,88,142,hum,school_hs,0.534883721,0.666666667,0.613636364,0.012588944,0.033805031,0.021297193,0.005781739,0.02184466,0.010346611,0.008315368,0.027848101,0.014708929
1985,complit,0,0,0,6,8,14,6,10,16,hum,school_hs,1,0.75,0.6,0,0,0,0.001445435,0.004854369,0.002414209,0.00092393,0.003164557,0.001657344
1985,drama,7,4,11,8,6,14,16,10,26,hum,school_hs,1.75,1.333333333,1.6,0.003831418,0.003144654,0.003549532,0.001927246,0.003640777,0.002414209,0.002463813,0.003164557,0.002693184
1985,dramahum,0,0,0,1,0,1,2,0,2,hum,school_hs,1,1,1,0,0,0,0.000240906,0,0.000172444,0.000307977,0,0.000207168
1985,eastasn,2,1,3,4,7,11,6,8,14,hum,school_hs,2,0.571428571,0.75,0.001094691,0.000786164,0.000968054,0.000963623,0.004247573,0.001896879,0.00092393,0.002531646,0.001450176
1985,econ,338,132,470,76,28,104,433,160,593,socsci,school_hs,2.560606061,2.714285714,2.70625,0.185002737,0.103773585,0.151661826,0.018308841,0.016990291,0.017934127,0.066676933,0.050632911,0.061425316
1985,english,85,106,191,27,47,74,126,168,294,hum,school_hs,0.801886792,0.574468085,0.75,0.046524357,0.083333333,0.061632785,0.006504457,0.028519417,0.012760821,0.019402525,0.053164557,0.030453698
1985,enghum,0,0,0,1,1,2,1,1,2,hum,school_hs,1,1,1,0,0,0,0.000240906,0.000606796,0.000344887,0.000153988,0.000316456,0.000207168
1985,engfrenlit,1,1,2,0,0,0,1,1,2,hum,school_hs,1,1,1,0.000547345,0.000786164,0.000645369,0,0,0,0.000153988,0.000316456,0.000207168
1985,engitalit,0,1,1,0,0,0,0,1,1,hum,school_hs,0,1,0,0,0.000786164,0.000322685,0,0,0,0,0.000316456,0.000103584
1985,enggerlit,2,3,5,0,0,0,2,3,5,hum,school_hs,0.666666667,1,0.666666667,0.001094691,0.002358491,0.001613424,0,0,0,0.000307977,0.000949367,0.00051792
1985,engspnlit,0,2,2,0,0,0,0,2,2,hum,school_hs,0,1,0,0,0.001572327,0.000645369,0,0,0,0,0.000632911,0.000207168
1985,foodres,0,0,0,26,14,40,29,15,44,physci,school_hs,1,1.857142857,1.933333333,0,0,0,0.006263551,0.008495146,0.006897741,0.004465661,0.004746835,0.004557696
1985,french,2,9,11,7,10,17,9,21,30,hum,school_hs,0.222222222,0.7,0.428571429,0.001094691,0.007075472,0.003549532,0.001686341,0.006067961,0.00293154,0.001385895,0.00664557,0.00310752
1985,italian,1,4,5,0,0,0,1,4,5,hum,school_hs,0.25,1,0.25,0.000547345,0.003144654,0.001613424,0,0,0,0.000153988,0.001265823,0.00051792
1985,frenchitalit,0,1,1,0,0,0,0,1,1,hum,school_hs,0,1,0,0,0.000786164,0.000322685,0,0,0,0,0.000316456,0.000103584
1985,frenchhum,0,0,0,0,0,0,1,0,1,hum,school_hs,1,1,1,0,0,0,0,0,0,0.000153988,0,0.000103584
1985,german,8,4,12,8,9,17,17,14,31,hum,school_hs,2,0.888888889,1.214285714,0.004378763,0.003144654,0.003872217,0.001927246,0.005461165,0.00293154,0.002617801,0.00443038,0.003211104
1985,germanhum,0,0,0,2,0,2,2,0,2,hum,school_hs,1,1,1,0,0,0,0.000481812,0,0.000344887,0.000307977,0,0.000207168
1985,history,96,62,158,33,16,49,141,90,231,hum,school_hs,1.548387097,2.0625,1.566666667,0.052545156,0.048742138,0.050984188,0.007949892,0.009708738,0.008449733,0.02171235,0.028481013,0.023927906
1985,histhum,0,0,0,1,0,1,4,0,4,hum,school_hs,1,1,1,0,0,0,0.000240906,0,0.000172444,0.000615953,0,0.000414336
1985,humbio,86,155,241,0,0,0,86,155,241,inter,school_hs,0.55483871,1,0.55483871,0.047071702,0.121855346,0.077767022,0,0,0,0.013242994,0.049050633,0.024963746
1985,humsp,4,9,13,4,1,5,8,10,18,hum,school_hs,0.444444444,4,0.8,0.002189381,0.007075472,0.004194902,0.000963623,0.000606796,0.000862218,0.001231906,0.003164557,0.001864512
1985,idm,11,6,17,0,0,0,11,6,17,inter,school_hs,1.833333333,1,1.833333333,0.006020799,0.004716981,0.005485641,0,0,0,0.001693871,0.001898734,0.001760928
1985,ips,0,0,0,10,12,22,10,12,22,inter,school_hs,1,0.833333333,0.833333333,0,0,0,0.002409058,0.007281553,0.003793758,0.001539883,0.003797468,0.002278848
1985,ir,34,72,106,0,0,0,34,72,106,socsci,school_hs,0.472222222,1,0.472222222,0.018609743,0.056603774,0.034204582,0,0,0,0.005235602,0.02278481,0.010979905
1985,latinam,0,1,1,1,6,7,1,8,9,hum,school_hs,0,0.166666667,0.125,0,0.000786164,0.000322685,0.000240906,0.003640777,0.001207105,0.000153988,0.002531646,0.000932256
1985,linguist,13,14,27,16,17,33,34,36,70,socsci,school_hs,0.928571429,0.941176471,0.944444444,0.00711549,0.011006289,0.008712488,0.003854493,0.010315534,0.005690636,0.005235602,0.011392405,0.00725088
1985,mcs,64,43,107,0,0,0,64,43,107,math,school_hs,1.488372093,1,1.488372093,0.035030104,0.033805031,0.034527267,0,0,0,0.009855251,0.013607595,0.011083489
1985,math,15,11,26,46,9,55,62,21,83,math,school_hs,1.363636364,5.111111111,2.952380952,0.008210181,0.008647799,0.008389803,0.011081667,0.005461165,0.009484394,0.009547274,0.00664557,0.008597473
1985,mtl,0,0,0,6,7,13,7,13,20,hum,school_hs,1,0.857142857,0.538461538,0,0,0,0.001445435,0.004247573,0.002241766,0.001077918,0.004113924,0.00207168
1985,mtlhum,0,0,0,0,1,1,0,1,1,hum,school_hs,1,0,0,0,0,0,0,0.000606796,0.000172444,0,0.000316456,0.000103584
1985,music,15,13,28,23,12,35,42,32,74,hum,school_hs,1.153846154,1.916666667,1.3125,0.008210181,0.010220126,0.009035173,0.005540834,0.007281553,0.006035523,0.006467508,0.010126582,0.007665216
1985,phil,33,13,46,16,8,24,60,24,84,hum,school_hs,2.538461538,2,2.5,0.018062397,0.010220126,0.014843498,0.003854493,0.004854369,0.004138645,0.009239298,0.007594937,0.008701057
1985,philrelig,3,1,4,0,0,0,3,1,4,hum,school_hs,3,1,3,0.001642036,0.000786164,0.001290739,0,0,0,0.000461965,0.000316456,0.000414336
1985,physics,46,8,54,93,18,111,161,29,190,physci,school_hs,5.75,5.166666667,5.551724138,0.025177887,0.006289308,0.017424976,0.02240424,0.01092233,0.019141231,0.024792116,0.009177215,0.019680961
1985,polisci,86,64,150,27,13,40,123,83,206,socsci,school_hs,1.34375,2.076923077,1.481927711,0.047071702,0.050314465,0.048402711,0.006504457,0.00788835,0.006897741,0.018940561,0.026265823,0.021338305
1985,psych,48,66,114,20,32,52,70,101,171,socsci,school_hs,0.727272727,0.625,0.693069307,0.026272578,0.051886792,0.03678606,0.004818116,0.019417476,0.008967063,0.010779181,0.031962025,0.017712865
1985,publpol,16,12,28,0,0,0,16,12,28,socsci,school_hs,1.333333333,1,1.333333333,0.008757526,0.009433962,0.009035173,0,0,0,0.002463813,0.003797468,0.002900352
1985,religst,0,1,1,5,4,9,10,8,18,hum,school_hs,0,1.25,1.25,0,0.000786164,0.000322685,0.001204529,0.002427184,0.001551992,0.001539883,0.002531646,0.001864512
1985,relighum,0,0,0,1,0,1,1,0,1,hum,school_hs,1,1,1,0,0,0,0.000240906,0,0.000172444,0.000153988,0,0.000103584
1985,rees,0,0,0,2,1,3,2,1,3,hum,school_hs,1,2,2,0,0,0,0.000481812,0.000606796,0.000517331,0.000307977,0.000316456,0.000310752
1985,slavic,3,3,6,1,7,8,5,10,15,hum,school_hs,1,0.142857143,0.5,0.001642036,0.002358491,0.001936108,0.000240906,0.004247573,0.001379548,0.000769941,0.003164557,0.00155376
1985,slavichum,0,0,0,0,1,1,0,1,1,hum,school_hs,1,0,0,0,0,0,0,0.000606796,0.000172444,0,0.000316456,0.000103584
1985,soc,16,32,48,15,18,33,41,63,104,socsci,school_hs,0.5,0.833333333,0.650793651,0.008757526,0.025157233,0.015488867,0.003613587,0.01092233,0.005690636,0.00631352,0.019936709,0.010772737
1985,spanport,0,5,5,2,9,11,4,19,23,hum,school_hs,0,0.222222222,0.210526316,0,0.003930818,0.001613424,0.000481812,0.005461165,0.001896879,0.000615953,0.006012658,0.002382432
1985,stats,0,0,0,34,6,40,41,7,48,math,school_hs,1,5.666666667,5.857142857,0,0,0,0.008190797,0.003640777,0.006897741,0.00631352,0.00221519,0.004972032
1985,urbanst,2,0,2,0,0,0,2,0,2,socsci,school_hs,1,1,1,0.001094691,0,0.000645369,0,0,0,0.000307977,0,0.000207168
1985,school_law,0,0,0,305,223,528,306,224,530,dept,dept,1,1.367713004,1.366071429,0,0,0,0.073476271,0.135315534,0.091050181,0.047120419,0.070886076,0.054899524
1985,law,0,0,0,294,218,512,295,219,514,prof,school_law,1,1.348623853,1.347031963,0,0,0,0.070826307,0.132281553,0.088291085,0.045426548,0.069303797,0.053242179
1985,lawbiz,0,0,0,11,5,16,11,5,16,prof,school_law,1,2.2,2.2,0,0,0,0.002649964,0.003033981,0.002759096,0.001693871,0.001582278,0.001657344
1985,school_med,10,6,16,317,177,494,357,191,548,dept,dept,1.666666667,1.790960452,1.869109948,0.005473454,0.004716981,0.005162956,0.07636714,0.107402913,0.085187101,0.054973822,0.060443038,0.056764036
1985,bioc,0,0,0,12,3,15,24,4,28,prof,school_med,1,4,6,0,0,0,0.00289087,0.001820388,0.002586653,0.003695719,0.001265823,0.002900352
1985,cellbio,0,0,0,5,1,6,5,1,6,prof,school_med,1,5,5,0,0,0,0.001204529,0.000606796,0.001034661,0.000769941,0.000316456,0.000621504
1985,gene,0,0,0,6,4,10,12,6,18,prof,school_med,1,1.5,2,0,0,0,0.001445435,0.002427184,0.001724435,0.00184786,0.001898734,0.001864512
1985,medmicrobio,10,6,16,6,12,18,20,19,39,prof,school_med,1.666666667,0.5,1.052631579,0.005473454,0.004716981,0.005162956,0.001445435,0.007281553,0.003103983,0.003079766,0.006012658,0.004039776
1985,pharma,0,0,0,3,4,7,7,5,12,prof,school_med,1,0.75,1.4,0,0,0,0.000722717,0.002427184,0.001207105,0.001077918,0.001582278,0.001243008
1985,physio,0,0,0,4,8,12,5,10,15,prof,school_med,1,0.5,0.5,0,0,0,0.000963623,0.004854369,0.002069322,0.000769941,0.003164557,0.00155376
1985,med,0,0,0,272,139,411,274,139,413,prof,school_med,1,1.956834532,1.971223022,0,0,0,0.065526379,0.08434466,0.070874289,0.042192793,0.043987342,0.042780195
1985,hrp,0,0,0,1,0,1,1,0,1,prof,school_med,1,1,1,0,0,0,0.000240906,0,0.000172444,0.000153988,0,0.000103584
1985,hearspeech,0,0,0,3,2,5,4,2,6,prof,school_med,1,1.5,2,0,0,0,0.000722717,0.001213592,0.000862218,0.000615953,0.000632911,0.000621504
1985,biomedin,0,0,0,5,4,9,5,5,10,prof,school_med,1,1.25,1,0,0,0,0.001204529,0.002427184,0.001551992,0.000769941,0.001582278,0.00103584
1985,biophys,0,0,0,4,0,4,6,1,7,physci,school_hs,1,1,6,0,0,0,0.000963623,0,0.000689774,0.00092393,0.000316456,0.000725088
1985,cbio,0,0,0,5,3,8,7,7,14,prof,school_med,1,1.666666667,1,0,0,0,0.001204529,0.001820388,0.001379548,0.001077918,0.00221519,0.001450176
1985,gradspec,0,0,0,4,1,5,10,2,12,inter,misc,1,4,5,0,0,0,0.000963623,0.000606796,0.000862218,0.001539883,0.000632911,0.001243008
1985,nepr,0,0,0,11,12,23,15,12,27,prof,school_med,1,0.916666667,1.25,0,0,0,0.002649964,0.007281553,0.003966201,0.002309824,0.003797468,0.002796768
1985,sts,1,0,1,0,0,0,1,0,1,inter,school_hs,1,1,1,0.000547345,0,0.000322685,0,0,0,0.000153988,0,0.000103584
1985,business,0,0,0,535,192,727,538,196,734,prof,school_biz,1,2.786458333,2.744897959,0,0,0,0.128884606,0.116504854,0.125366442,0.082845704,0.062025316,0.076030661
1985,educ,0,0,0,113,207,320,146,260,406,hum,school_educ,1,0.54589372,0.561538462,0,0,0,0.027222356,0.125606796,0.055181928,0.022482291,0.082278481,0.042055107
1985,declared,1827,1272,3099,4151,1648,5799,6494,3160,9654,aggr,misc,1.436320755,2.51881068,2.055063291,1,1,1,1,1,1,1,1,1
1984,undeclared,1904,1481,3385,0,0,0,1904,1481,3385,aggr,misc,1.285617826,1,1.285617826,1.015466667,1.111027757,1.055174564,0,0,0,0.287917738,0.4538768,0.342750101
1984,total,3779,2814,6593,4225,1673,5898,8517,4744,13261,aggr,total,1.342928216,2.525403467,1.795320405,2.015466667,2.111027757,2.055174564,1,1,1,1.287917738,1.4538768,1.342750101
1984,school_biz,0,0,0,539,180,719,544,181,725,dept,dept,1,2.994444444,3.005524862,0,0,0,0.127573964,0.107591154,0.121905731,0.082262211,0.055470426,0.073410288
1984,school_es,52,35,87,149,49,198,235,96,331,dept,dept,1.485714286,3.040816327,2.447916667,0.027733333,0.026256564,0.027119701,0.035266272,0.029288703,0.033570702,0.035536065,0.029420778,0.033515593
1984,appes,15,17,32,30,16,46,57,37,94,engr,school_es,0.882352941,1.875,1.540540541,0.008,0.012753188,0.009975062,0.007100592,0.009563658,0.007799254,0.008619386,0.011339258,0.009518023
1984,geo,8,5,13,28,16,44,47,27,74,physci,school_es,1.6,1.75,1.740740741,0.004266667,0.003750938,0.004052369,0.006627219,0.009563658,0.007460156,0.007107213,0.008274594,0.007492912
1984,geophys,2,2,4,50,12,62,53,16,69,physci,school_es,1,4.166666667,3.3125,0.001066667,0.001500375,0.001246883,0.01183432,0.007172744,0.010512038,0.008014517,0.004903463,0.006986634
1984,petrolengr,27,11,38,41,5,46,78,16,94,engr,school_es,2.454545455,8.2,4.875,0.0144,0.008252063,0.011845387,0.009704142,0.002988643,0.007799254,0.011794949,0.004903463,0.009518023
1984,school_educ,0,0,0,139,220,359,181,286,467,dept,dept,1,0.631818182,0.632867133,0,0,0,0.032899408,0.131500299,0.060868091,0.027370331,0.087649402,0.047286351
1984,school_engr,514,161,675,1644,255,1899,2340,430,2770,dept,dept,3.192546584,6.447058824,5.441860465,0.274133333,0.120780195,0.210411471,0.389112426,0.152420801,0.32197355,0.35384848,0.13178057,0.280477926
1984,aa,0,0,0,167,17,184,183,17,200,engr,school_engr,1,9.823529412,10.76470588,0,0,0,0.039526627,0.010161387,0.031197016,0.027672766,0.00520993,0.020251114
1984,appmech,0,0,0,1,0,1,2,0,2,physci,school_hs,1,1,1,0,0,0,0.000236686,0,0.000169549,0.000302435,0,0.000202511
1984,chemeng,21,11,32,54,14,68,81,25,106,engr,school_engr,1.909090909,3.857142857,3.24,0.0112,0.008252063,0.009975062,0.012781065,0.008368201,0.011529332,0.012248601,0.007661661,0.01073309
1984,ce,33,18,51,158,27,185,215,49,264,engr,school_engr,1.833333333,5.851851852,4.387755102,0.0176,0.013503376,0.015897756,0.03739645,0.016138673,0.031366565,0.032511719,0.015016856,0.02673147
1984,ee,191,22,213,583,62,645,832,86,918,engr,school_engr,8.681818182,9.403225806,9.674418605,0.101866667,0.016504126,0.066396509,0.137988166,0.037059175,0.109359105,0.125812793,0.026356114,0.092952612
1984,engr,0,0,0,3,0,3,4,0,4,engr,school_engr,1,1,1,0,0,0,0.000710059,0,0.000508647,0.000604869,0,0.000405022
1984,engr_es,0,0,0,66,11,77,93,14,107,engr,school_engr,1,6,6.642857143,0,0,0,0.015621302,0.006575015,0.013055273,0.014063209,0.00429053,0.010834346
1984,genengr,25,9,34,0,0,0,25,9,34,engr,school_engr,2.777777778,1,2.777777778,0.013333333,0.006751688,0.010598504,0,0,0,0.003780432,0.002758198,0.003442689
1984,ie,104,59,163,76,26,102,182,85,267,engr,school_engr,1.762711864,2.923076923,2.141176471,0.055466667,0.044261065,0.050810474,0.017988166,0.015540944,0.017293998,0.027521548,0.026049648,0.027035237
1984,matsci,2,3,5,116,33,149,129,39,168,engr,school_engr,0.666666667,3.515151515,3.307692308,0.001066667,0.002250563,0.001558603,0.027455621,0.019725045,0.025262801,0.019507032,0.011952191,0.017010936
1984,me,138,39,177,341,39,380,513,80,593,engr,school_engr,3.538461538,8.743589744,6.4125,0.0736,0.029257314,0.055174564,0.080710059,0.023311417,0.06442862,0.077574475,0.024517315,0.060044552
1984,opsres,0,0,0,79,26,105,81,26,107,math,school_engr,1,3.038461538,3.115384615,0,0,0,0.018698225,0.015540944,0.017802645,0.012248601,0.007968127,0.010834346
1984,school_hs,1294,1129,2423,1098,547,1645,2606,1819,4425,dept,dept,1.146147033,2.007312614,1.432655305,0.690133333,0.84696174,0.755299252,0.259881657,0.326957561,0.278908104,0.394072282,0.557462458,0.448055893
1984,aaas,2,2,4,0,0,0,2,2,4,hum,school_hs,1,1,1,0.001066667,0.001500375,0.001246883,0,0,0,0.000302435,0.000612933,0.000405022
1984,amstud,14,15,29,0,0,0,14,15,29,hum,school_hs,0.933333333,1,0.933333333,0.007466667,0.011252813,0.0090399,0,0,0,0.002117042,0.004596997,0.002936412
1984,anthro,12,16,28,14,16,30,29,40,69,socsci,school_hs,0.75,0.875,0.725,0.0064,0.012003001,0.00872818,0.003313609,0.009563658,0.00508647,0.004385302,0.012258658,0.006986634
1984,appphys,0,0,0,107,14,121,117,15,132,physci,school_hs,1,7.642857143,7.8,0,0,0,0.025325444,0.008368201,0.020515429,0.017692424,0.004596997,0.013365735
1984,art,19,28,47,8,6,14,32,38,70,hum,school_hs,0.678571429,1.333333333,0.842105263,0.010133333,0.021005251,0.014650873,0.001893491,0.003586372,0.002373686,0.004838954,0.011645725,0.00708789
1984,chinese,2,1,3,5,5,10,9,9,18,hum,school_hs,2,1,1,0.001066667,0.000750188,0.000935162,0.001183432,0.002988643,0.00169549,0.001360956,0.002758198,0.0018226
1984,japanese,1,0,1,1,3,4,3,3,6,hum,school_hs,1,0.333333333,1,0.000533333,0,0.000311721,0.000236686,0.001793186,0.000678196,0.000453652,0.000919399,0.000607533
1984,bio,136,101,237,58,50,108,212,158,370,physci,school_hs,1.346534653,1.16,1.341772152,0.072533333,0.075768942,0.073877805,0.013727811,0.029886432,0.018311292,0.032058067,0.048421698,0.037464561
1984,chem,42,10,52,103,31,134,152,44,196,physci,school_hs,4.2,3.322580645,3.454545455,0.0224,0.007501875,0.016209476,0.024378698,0.018529588,0.022719566,0.022985029,0.013484523,0.019846092
1984,classics,12,6,18,6,7,13,19,14,33,hum,school_hs,2,0.857142857,1.357142857,0.0064,0.004501125,0.005610973,0.001420118,0.0041841,0.002204137,0.002873129,0.00429053,0.003341434
1984,classicshum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,comm,19,53,72,31,38,69,64,106,170,hum,school_hs,0.358490566,0.815789474,0.603773585,0.010133333,0.03975994,0.02244389,0.007337278,0.022713688,0.011698881,0.009677907,0.032485443,0.017213447
1984,complit,0,0,0,5,8,13,5,11,16,hum,school_hs,1,0.625,0.454545455,0,0,0,0.001183432,0.004781829,0.002204137,0.000756086,0.003371131,0.001620089
1984,complhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,cs,0,0,0,203,56,259,226,65,291,engr,school_engr,1,3.625,3.476923077,0,0,0,0.048047337,0.033472803,0.043913191,0.03417511,0.019920319,0.029465371
1984,drama,10,2,12,8,4,12,19,6,25,hum,school_hs,5,2,3.166666667,0.005333333,0.001500375,0.003740648,0.001893491,0.002390915,0.002034588,0.002873129,0.001838799,0.002531389
1984,dramahum,0,0,0,1,0,1,3,0,3,hum,school_hs,1,1,1,0,0,0,0.000236686,0,0.000169549,0.000453652,0,0.000303767
1984,eastasn,0,7,7,10,8,18,10,15,25,hum,school_hs,0,1.25,0.666666667,0,0.005251313,0.002182045,0.002366864,0.004781829,0.003051882,0.001512173,0.004596997,0.002531389
1984,econ,371,172,543,80,24,104,476,198,674,socsci,school_hs,2.156976744,3.333333333,2.404040404,0.197866667,0.129032258,0.169264339,0.018934911,0.014345487,0.017633096,0.071979434,0.060680356,0.068246254
1984,english,72,106,178,34,36,70,116,155,271,hum,school_hs,0.679245283,0.944444444,0.748387097,0.0384,0.07951988,0.055486284,0.008047337,0.021518231,0.01186843,0.017541207,0.047502298,0.027440259
1984,enghum,0,0,0,1,1,2,1,1,2,hum,school_hs,1,1,1,0,0,0,0.000236686,0.000597729,0.000339098,0.000151217,0.000306466,0.000202511
1984,engfrenlit,0,2,2,0,0,0,0,2,2,hum,school_hs,0,1,0,0,0.001500375,0.000623441,0,0,0,0,0.000612933,0.000202511
1984,engitalit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,enggerlit,1,2,3,0,0,0,1,2,3,hum,school_hs,0.5,1,0.5,0.000533333,0.001500375,0.000935162,0,0,0,0.000151217,0.000612933,0.000303767
1984,foodres,0,0,0,22,9,31,27,10,37,physci,school_hs,1,2.444444444,2.7,0,0,0,0.005207101,0.005379558,0.005256019,0.004082867,0.003064664,0.003746456
1984,french,1,12,13,6,8,14,9,23,32,hum,school_hs,0.083333333,0.75,0.391304348,0.000533333,0.009002251,0.004052369,0.001420118,0.004781829,0.002373686,0.001360956,0.007048728,0.003240178
1984,italian,1,5,6,0,0,0,1,6,7,hum,school_hs,0.2,1,0.166666667,0.000533333,0.003750938,0.001870324,0,0,0,0.000151217,0.001838799,0.000708789
1984,frenchenglit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,frenchitalit,0,1,1,0,0,0,0,1,1,hum,school_hs,0,1,0,0,0.000750188,0.000311721,0,0,0,0,0.000306466,0.000101256
1984,frenchhum,0,0,0,0,0,0,1,0,1,hum,school_hs,1,1,1,0,0,0,0,0,0,0.000151217,0,0.000101256
1984,german,4,4,8,10,10,20,15,15,30,hum,school_hs,1,1,1,0.002133333,0.00300075,0.002493766,0.002366864,0.005977286,0.00339098,0.002268259,0.004596997,0.003037667
1984,germanhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,history,96,87,183,36,32,68,151,130,281,hum,school_hs,1.103448276,1.125,1.161538462,0.0512,0.065266317,0.057044888,0.00852071,0.019127316,0.011529332,0.022833812,0.039840637,0.028452815
1984,histhum,0,0,0,0,0,0,3,1,4,hum,school_hs,1,1,3,0,0,0,0,0,0,0.000453652,0.000306466,0.000405022
1984,humbio,85,157,242,0,0,0,85,157,242,inter,school_hs,0.541401274,1,0.541401274,0.045333333,0.117779445,0.075436409,0,0,0,0.01285347,0.048115231,0.024503848
1984,humsp,5,13,18,2,0,2,7,13,20,hum,school_hs,0.384615385,1,0.538461538,0.002666667,0.009752438,0.005610973,0.000473373,0,0.000339098,0.001058521,0.003984064,0.002025111
1984,idm,6,12,18,0,0,0,6,12,18,inter,school_hs,0.5,1,0.5,0.0032,0.009002251,0.005610973,0,0,0,0.000907304,0.003677597,0.0018226
1984,ips,0,0,0,9,4,13,9,4,13,inter,school_hs,1,2.25,2.25,0,0,0,0.002130178,0.002390915,0.002204137,0.001360956,0.001225866,0.001316322
1984,ir,38,59,97,0,0,0,38,59,97,socsci,school_hs,0.644067797,1,0.644067797,0.020266667,0.044261065,0.030236908,0,0,0,0.005746257,0.01808152,0.00982179
1984,italenglit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,italfrenlit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,latinam,0,1,1,6,5,11,6,6,12,hum,school_hs,0,1.2,1,0,0.000750188,0.000311721,0.001420118,0.002988643,0.001865039,0.000907304,0.001838799,0.001215067
1984,linguist,12,8,20,13,15,28,28,28,56,socsci,school_hs,1.5,0.866666667,1,0.0064,0.0060015,0.006234414,0.003076923,0.008965929,0.004747372,0.004234084,0.00858106,0.005670312
